id,age,sex,job_id,marital,education_id,default,housing,loan,city
28487,42,female,9,married,7,no,no,no,Phoenix
28488,26,female,8,single,7,no,yes,no,Los Angeles
28489,26,male,8,single,7,no,yes,no,Chicago
28490,26,male,8,single,7,no,yes,no,Los Angeles
28491,28,female,4,single,7,no,yes,no,Phoenix
28492,35,male,3,married,7,no,no,no,Houston
28493,44,female,4,married,3,no,no,no,Phoenix
28494,30,female,3,single,7,no,yes,yes,Houston
28495,57,female,5,married,5,no,yes,no,Chicago
28496,57,female,5,married,5,no,yes,no,Houston
28497,45,female,4,married,4,unknown,yes,no,Chicago
28498,56,female,7,married,4,unknown,no,no,Houston
28499,30,male,3,married,7,no,no,no,Phoenix
28500,30,male,3,married,7,no,yes,no,Los Angeles
28501,45,male,4,married,4,unknown,yes,no,Phoenix
28502,46,male,4,divorced,4,no,no,no,Chicago
28503,30,male,3,married,7,no,yes,yes,Chicago
28504,39,male,3,married,7,no,yes,yes,Phoenix
28505,71,male,6,married,1,no,no,no,Houston
28506,25,female,3,single,7,no,no,no,Phoenix
28507,28,male,4,single,7,no,no,no,Chicago
28508,42,female,9,married,7,no,yes,no,Houston
28509,46,female,5,married,5,no,no,no,New York
28510,31,female,4,single,6,no,no,no,New York
28511,34,male,4,single,2,no,no,no,Chicago
28512,57,male,3,married,2,no,yes,no,New York
28513,33,male,7,married,7,unknown,yes,yes,New York
28514,61,female,6,married,7,no,yes,no,Phoenix
28515,36,male,2,married,2,no,unknown,unknown,Los Angeles
28516,45,female,3,single,4,no,yes,yes,New York
28517,36,female,3,married,7,no,no,no,Los Angeles
28518,45,male,4,married,4,unknown,yes,no,New York
28519,42,male,3,married,7,no,yes,yes,Los Angeles
28520,69,male,6,divorced,7,no,yes,no,New York
28521,26,female,8,single,7,no,yes,no,Chicago
28522,28,female,3,single,7,no,yes,no,Phoenix
28523,23,male,5,single,5,no,no,yes,Los Angeles
28524,29,female,3,single,7,no,yes,no,Phoenix
28525,38,female,3,married,7,no,yes,no,Phoenix
28526,47,male,4,married,5,no,yes,no,New York
28527,41,male,4,married,3,no,yes,yes,Chicago
28528,42,female,4,married,4,unknown,yes,no,Phoenix
28529,46,male,3,divorced,7,no,yes,no,New York
28530,49,female,3,married,6,no,yes,yes,Los Angeles
28531,70,female,6,married,1,no,yes,no,Houston
28532,67,female,6,married,5,no,no,no,Houston
28533,39,male,5,single,5,no,yes,no,Chicago
28534,56,female,3,married,4,no,yes,no,Phoenix
28535,23,male,12,single,1,no,yes,no,Chicago
28536,37,male,9,divorced,4,no,yes,no,Los Angeles
28537,56,male,11,married,4,no,yes,no,Chicago
28538,38,female,5,divorced,7,no,no,no,Houston
28539,32,male,8,single,7,no,yes,no,Los Angeles
28540,34,male,5,divorced,5,no,yes,no,Phoenix
28541,70,female,6,married,1,no,no,no,Los Angeles
28542,56,female,4,married,4,unknown,yes,no,Los Angeles
28543,56,female,4,married,4,unknown,no,yes,Los Angeles
28544,43,male,7,married,3,no,no,no,Houston
28545,25,male,12,single,2,no,yes,yes,Los Angeles
28546,47,female,3,married,2,no,yes,no,Chicago
28547,58,female,6,divorced,7,no,yes,no,Chicago
28548,30,male,3,married,7,no,no,yes,Houston
28549,45,male,2,married,2,no,yes,no,Los Angeles
28550,30,male,7,single,7,no,yes,no,Houston
28551,29,male,8,single,2,no,no,no,Phoenix
28552,36,female,9,divorced,4,no,yes,no,New York
28553,66,male,6,married,1,no,yes,no,Phoenix
28554,44,male,7,married,3,no,yes,no,Chicago
28555,44,female,7,married,3,no,yes,yes,Houston
28556,40,male,7,single,4,no,yes,no,New York
28557,53,female,6,married,2,no,no,no,Houston
28558,53,female,6,married,2,no,no,no,Chicago
28559,35,male,5,married,5,no,no,no,Phoenix
28560,41,female,11,single,5,no,yes,no,Houston
28561,44,female,5,single,5,no,yes,no,Los Angeles
28562,35,male,5,married,5,no,yes,no,Chicago
28563,44,male,5,single,5,no,no,no,Los Angeles
28564,41,male,2,single,2,no,no,no,Houston
28565,32,female,3,married,7,no,yes,no,Chicago
28566,41,female,2,married,2,no,yes,yes,Houston
28567,32,male,3,married,7,no,yes,no,New York
28568,52,female,11,married,7,no,yes,no,Los Angeles
28569,44,female,5,married,5,no,yes,no,New York
28570,60,female,1,married,1,no,no,no,Los Angeles
28571,40,male,4,divorced,6,unknown,no,no,Chicago
28572,59,female,3,divorced,7,no,no,no,Los Angeles
28573,49,female,7,married,7,no,no,no,Los Angeles
28574,21,male,3,single,2,no,yes,no,Houston
28575,32,female,8,single,7,no,no,no,Phoenix
28576,32,male,8,single,7,no,yes,no,Houston
28577,44,male,8,divorced,4,no,no,no,Phoenix
28578,36,male,1,married,1,no,yes,no,Phoenix
28579,42,female,4,married,1,no,no,no,Los Angeles
28580,29,female,5,single,7,no,yes,no,Phoenix
28581,58,male,6,divorced,7,no,yes,no,Houston
28582,26,male,3,single,2,no,no,no,Chicago
28583,66,female,6,married,1,no,yes,no,New York
28584,32,male,8,single,7,no,yes,no,Chicago
28585,44,female,5,single,5,no,yes,no,Los Angeles
28586,32,male,3,single,2,no,yes,yes,New York
28587,70,female,6,married,1,no,no,no,Los Angeles
28588,67,female,6,married,5,no,yes,no,Los Angeles
28589,27,female,5,single,5,no,no,no,New York
28590,37,female,3,married,7,no,yes,no,Houston
28591,52,male,4,married,1,no,yes,no,Chicago
28592,33,male,3,married,7,no,no,no,Houston
28593,52,male,4,married,1,no,no,no,New York
28594,33,female,3,married,7,no,yes,no,Phoenix
28595,57,female,5,married,2,no,yes,no,Phoenix
28596,26,male,3,single,2,no,yes,no,New York
28597,57,female,5,married,2,no,no,no,Chicago
28598,57,female,5,married,2,no,yes,no,Los Angeles
28599,58,male,6,divorced,7,no,yes,no,Chicago
28600,31,female,3,married,7,no,no,no,Los Angeles
28601,43,female,7,married,3,no,no,no,Los Angeles
28602,25,male,12,single,2,no,no,no,New York
28603,25,female,12,single,2,no,no,no,Los Angeles
28604,25,male,12,single,2,no,no,no,New York
28605,30,male,3,married,7,no,no,no,Houston
28606,33,female,3,single,7,no,yes,yes,Houston
28607,31,female,3,single,7,no,no,no,Los Angeles
28608,55,male,4,single,1,no,yes,no,Phoenix
28609,37,female,2,married,4,no,yes,no,Chicago
28610,33,female,4,married,4,no,no,no,New York
28611,51,male,7,married,6,no,yes,no,Chicago
28612,37,male,3,married,7,no,yes,no,Phoenix
28613,56,female,11,married,4,no,yes,no,Phoenix
28614,30,male,3,married,7,no,no,no,New York
28615,66,male,6,married,1,no,no,yes,Houston
28616,30,male,7,single,7,no,no,no,Los Angeles
28617,45,male,7,married,7,no,no,no,Houston
28618,54,male,4,married,1,no,no,no,Los Angeles
28619,43,male,4,married,3,no,no,no,Houston
28620,71,female,6,married,2,no,yes,no,New York
28621,39,female,5,single,5,no,yes,no,New York
28622,40,female,4,single,1,unknown,no,no,Los Angeles
28623,39,female,5,single,5,no,no,no,Phoenix
28624,55,male,3,married,2,no,yes,no,Houston
28625,41,male,2,single,2,no,yes,yes,Chicago
28626,36,male,7,married,7,no,no,no,Phoenix
28627,51,male,11,married,8,no,no,no,Chicago
28628,51,male,11,married,8,no,yes,no,New York
28629,63,male,6,married,6,no,yes,no,Houston
28630,26,male,4,married,4,no,no,no,Chicago
28631,42,female,4,married,4,no,no,no,Chicago
28632,47,female,11,married,7,no,no,no,New York
28633,30,female,3,married,2,unknown,yes,no,Phoenix
28634,26,male,4,married,4,no,yes,yes,Houston
28635,39,female,7,single,7,unknown,no,no,Phoenix
28636,26,male,4,married,4,no,no,no,Los Angeles
28637,35,male,2,married,2,no,yes,no,New York
28638,29,female,3,married,7,no,yes,yes,Houston
28639,39,male,7,single,7,unknown,yes,no,Houston
28640,57,male,5,married,7,no,yes,no,Los Angeles
28641,40,male,11,married,5,unknown,yes,no,New York
28642,29,male,3,single,7,no,no,no,Phoenix
28643,33,male,4,married,4,no,yes,no,Phoenix
28644,38,male,4,married,4,no,yes,no,Phoenix
28645,38,female,4,married,1,unknown,yes,no,Phoenix
28646,64,female,6,married,3,no,yes,no,Los Angeles
28647,57,male,6,married,1,no,no,no,New York
28648,29,female,3,single,7,no,no,no,Phoenix
28649,48,female,4,married,1,no,no,yes,Houston
28650,33,male,3,married,7,no,yes,no,New York
28651,42,male,2,married,2,unknown,yes,yes,New York
28652,52,female,2,divorced,2,no,no,no,New York
28653,54,female,11,divorced,6,no,no,yes,New York
28654,45,female,11,married,7,no,no,no,Los Angeles
28655,37,female,11,married,5,no,no,no,Houston
28656,52,female,6,married,1,unknown,no,no,Houston
28657,31,male,5,married,7,no,yes,no,Los Angeles
28658,52,female,4,divorced,1,no,yes,no,Houston
28659,27,male,2,single,7,no,yes,no,Chicago
28660,27,female,2,single,7,no,yes,no,Phoenix
28661,27,female,2,single,7,no,yes,no,Los Angeles
28662,35,male,3,married,7,no,no,no,Phoenix
28663,45,male,4,married,1,unknown,yes,no,Los Angeles
28664,40,male,4,married,4,unknown,yes,no,New York
28665,44,female,11,divorced,7,no,no,no,New York
28666,27,male,4,single,1,no,yes,no,Houston
28667,27,female,4,single,1,no,yes,no,Houston
28668,43,male,2,married,2,no,no,no,Los Angeles
28669,36,female,4,married,1,unknown,yes,no,Chicago
28670,32,female,4,married,4,no,yes,no,Chicago
28671,42,female,4,married,1,no,yes,yes,Los Angeles
28672,32,female,4,married,4,no,yes,no,Chicago
28673,45,male,11,married,1,unknown,yes,no,Phoenix
28674,27,male,4,single,1,no,yes,no,New York
28675,54,female,4,married,1,no,no,no,Phoenix
28676,27,male,4,single,1,no,no,no,Phoenix
28677,32,male,4,married,4,no,no,no,Phoenix
28678,44,male,5,divorced,5,unknown,yes,no,Phoenix
28679,24,male,7,single,7,no,yes,no,Houston
28680,54,male,4,married,1,no,yes,no,New York
28681,40,female,4,married,4,unknown,yes,no,Chicago
28682,44,female,5,divorced,5,unknown,yes,no,Houston
28683,31,female,4,married,1,no,yes,no,Phoenix
28684,52,male,4,divorced,1,no,no,no,New York
28685,29,female,3,single,2,no,yes,no,Houston
28686,32,male,3,married,7,no,yes,no,Los Angeles
28687,24,female,7,single,7,no,yes,no,New York
28688,44,male,4,married,2,unknown,yes,no,Phoenix
28689,29,female,4,single,4,no,unknown,unknown,Chicago
28690,46,female,5,married,5,no,yes,no,Houston
28691,54,female,7,married,7,no,no,no,Los Angeles
28692,26,female,4,married,4,no,yes,no,Houston
28693,37,male,3,married,7,no,no,no,Phoenix
28694,40,male,11,married,4,no,yes,no,Los Angeles
28695,35,male,3,married,5,no,no,yes,Chicago
28696,27,female,4,single,1,no,yes,no,Los Angeles
28697,45,female,2,divorced,1,no,no,yes,Phoenix
28698,40,male,2,married,2,no,yes,no,Houston
28699,41,female,4,married,1,no,no,no,New York
28700,43,female,7,married,6,unknown,no,no,Los Angeles
28701,43,male,7,married,6,unknown,no,yes,Houston
28702,32,female,3,single,7,no,yes,no,Phoenix
28703,51,female,4,married,3,no,yes,no,Phoenix
28704,37,male,3,single,2,no,no,no,Chicago
28705,35,male,3,single,2,no,yes,no,Los Angeles
28706,37,female,5,divorced,5,no,yes,no,New York
28707,50,female,4,married,4,unknown,yes,no,Phoenix
28708,59,male,4,married,4,no,yes,no,Phoenix
28709,38,male,11,married,7,unknown,yes,no,Chicago
28710,39,male,4,married,6,unknown,no,no,Los Angeles
28711,45,female,4,married,6,no,yes,no,Chicago
28712,31,male,5,single,5,no,yes,no,New York
28713,56,male,3,married,4,no,no,no,Chicago
28714,38,male,5,married,5,no,yes,no,Chicago
28715,32,female,3,single,7,no,no,no,Chicago
28716,47,female,3,single,2,no,no,no,Phoenix
28717,46,male,9,divorced,4,no,yes,yes,Chicago
28718,47,male,3,single,2,no,yes,yes,Los Angeles
28719,55,female,7,married,1,unknown,no,no,Phoenix
28720,43,male,7,married,6,unknown,no,no,Los Angeles
28721,26,female,3,single,7,no,unknown,unknown,Houston
28722,36,female,4,married,6,no,yes,yes,Houston
28723,31,female,4,married,4,no,yes,no,Los Angeles
28724,41,female,9,married,7,no,yes,no,Phoenix
28725,29,male,3,single,7,no,no,no,Phoenix
28726,69,male,6,married,6,no,no,no,Houston
28727,36,male,4,married,6,no,no,no,Phoenix
28728,27,male,3,single,2,no,no,no,Houston
28729,27,male,3,single,2,no,no,no,Houston
28730,44,male,4,married,3,no,yes,no,Houston
28731,19,female,12,single,4,no,no,no,Chicago
28732,45,female,4,married,4,unknown,yes,no,Chicago
28733,70,male,6,married,6,no,yes,no,Los Angeles
28734,47,female,11,married,7,no,yes,no,Phoenix
28735,20,female,12,single,2,no,yes,no,Houston
28736,31,female,4,married,4,no,yes,yes,Chicago
28737,47,male,4,married,4,no,yes,no,New York
28738,33,female,4,divorced,4,unknown,no,no,Los Angeles
28739,32,male,3,single,7,no,yes,no,Chicago
28740,38,male,2,married,2,no,yes,no,New York
28741,31,female,4,married,4,no,yes,no,Phoenix
28742,50,male,9,married,7,no,yes,no,New York
28743,42,male,11,married,4,no,yes,no,Phoenix
28744,33,male,5,married,5,no,no,no,Chicago
28745,37,female,4,married,4,no,yes,no,New York
28746,34,male,4,married,1,unknown,yes,no,Houston
28747,42,male,4,married,1,no,yes,no,Chicago
28748,29,female,4,single,4,no,unknown,unknown,Houston
28749,26,female,12,single,7,no,yes,no,New York
28750,45,female,11,married,1,unknown,no,no,New York
28751,37,male,3,married,5,no,yes,no,Houston
28752,44,male,4,married,1,no,yes,no,Phoenix
28753,33,male,5,married,5,no,no,yes,New York
28754,37,female,5,divorced,5,no,yes,no,New York
28755,29,male,3,divorced,4,no,yes,no,Los Angeles
28756,41,male,2,married,2,no,yes,no,Chicago
28757,47,male,4,married,4,no,yes,no,New York
28758,35,male,8,married,5,no,yes,no,New York
28759,53,male,2,divorced,2,unknown,yes,no,Los Angeles
28760,38,male,3,married,2,no,yes,no,Los Angeles
28761,27,female,3,single,2,no,no,no,Chicago
28762,28,male,4,single,4,unknown,yes,no,Los Angeles
28763,53,female,2,divorced,2,unknown,no,yes,Houston
28764,59,male,4,married,4,no,yes,no,Phoenix
28765,40,male,7,married,3,no,yes,no,New York
28766,24,female,4,married,4,no,no,no,Chicago
28767,24,female,3,single,7,no,yes,no,Houston
28768,33,female,2,single,4,no,yes,no,Phoenix
28769,33,male,3,single,7,no,yes,no,Chicago
28770,49,female,7,married,7,no,no,no,New York
28771,49,female,7,married,7,no,yes,no,Houston
28772,34,female,5,married,7,no,yes,yes,Chicago
28773,32,male,5,married,7,no,no,no,Chicago
28774,70,female,6,married,6,no,yes,yes,Phoenix
28775,34,male,4,married,1,unknown,yes,no,Phoenix
28776,24,female,3,single,7,no,yes,no,Los Angeles
28777,29,female,2,single,4,unknown,yes,no,New York
28778,30,male,3,single,2,no,no,no,Phoenix
28779,56,female,2,divorced,2,unknown,yes,no,Houston
28780,46,male,4,married,1,no,no,no,Los Angeles
28781,46,female,11,married,7,no,yes,yes,Chicago
28782,37,female,3,married,5,no,yes,yes,New York
28783,45,male,4,married,1,no,no,no,Los Angeles
28784,39,male,3,married,2,no,yes,no,Houston
28785,48,female,2,divorced,2,unknown,no,no,Los Angeles
28786,41,male,2,single,7,no,no,no,Chicago
28787,31,male,3,married,2,no,no,no,Houston
28788,50,male,8,married,1,unknown,yes,no,Los Angeles
28789,55,female,4,married,1,no,yes,yes,Houston
28790,32,male,4,divorced,1,no,no,no,Chicago
28791,29,female,3,single,2,no,yes,yes,New York
28792,37,male,11,married,5,no,no,no,Chicago
28793,46,female,5,married,7,no,yes,no,Los Angeles
28794,32,female,3,single,7,no,yes,no,Phoenix
28795,53,male,7,married,2,no,yes,no,New York
28796,32,male,4,married,1,no,no,no,Chicago
28797,42,male,3,divorced,2,no,no,no,Phoenix
28798,38,male,3,married,2,no,yes,no,Los Angeles
28799,47,male,3,married,3,unknown,yes,no,Los Angeles
28800,46,male,9,divorced,4,no,yes,no,Houston
28801,45,female,11,married,7,no,yes,no,Houston
28802,40,female,2,single,2,no,yes,no,Los Angeles
28803,37,female,5,single,2,no,yes,no,New York
28804,24,female,7,single,7,no,no,no,Houston
28805,38,male,2,married,4,no,yes,no,Los Angeles
28806,50,female,4,married,4,no,yes,no,New York
28807,40,female,3,divorced,7,no,yes,no,Houston
28808,31,female,4,married,4,unknown,yes,no,Chicago
28809,28,male,5,single,5,no,unknown,unknown,Los Angeles
28810,37,male,5,single,2,no,yes,no,Houston
28811,39,male,3,divorced,2,no,yes,yes,Phoenix
28812,42,male,11,married,4,no,no,yes,Houston
28813,52,female,6,married,1,unknown,yes,yes,Phoenix
28814,32,female,2,single,2,no,no,no,Houston
28815,39,female,2,single,2,no,yes,no,Houston
28816,33,male,5,married,5,no,no,yes,New York
28817,41,male,4,divorced,1,no,yes,no,Los Angeles
28818,36,male,4,single,2,no,yes,no,Chicago
28819,36,female,11,married,7,no,no,no,Phoenix
28820,24,female,4,married,5,unknown,no,no,Chicago
28821,44,male,3,married,2,no,no,no,Houston
28822,41,female,4,married,2,no,no,yes,Los Angeles
28823,47,female,11,married,7,no,yes,no,Los Angeles
28824,27,male,3,single,2,no,no,no,Phoenix
28825,31,male,4,married,4,no,no,no,Phoenix
28826,45,male,5,single,5,no,no,no,New York
28827,50,female,4,married,4,unknown,yes,no,Phoenix
28828,28,male,5,single,2,no,yes,yes,Chicago
28829,41,female,4,divorced,1,no,no,yes,Los Angeles
28830,38,male,5,divorced,2,no,yes,yes,Houston
28831,33,male,4,married,4,no,no,no,Chicago
28832,56,male,3,married,4,no,yes,no,Chicago
28833,47,male,4,married,4,no,yes,no,New York
28834,44,male,3,single,2,no,yes,no,New York
28835,55,male,3,married,7,no,yes,no,New York
28836,36,female,3,single,7,no,yes,no,Chicago
28837,31,male,3,married,2,no,yes,no,Los Angeles
28838,38,male,11,married,1,unknown,yes,no,Houston
28839,28,female,9,married,7,no,yes,no,Phoenix
28840,30,female,4,married,4,no,yes,no,Houston
28841,25,male,12,single,7,no,no,no,Houston
28842,40,female,2,married,2,no,no,no,Houston
28843,44,female,7,married,7,no,yes,no,Los Angeles
28844,44,female,11,divorced,7,no,yes,no,Chicago
28845,50,male,2,single,3,unknown,no,no,Los Angeles
28846,45,male,2,divorced,1,no,no,no,Houston
28847,40,female,7,married,3,no,yes,no,New York
28848,50,female,2,single,3,unknown,no,no,New York
28849,50,female,2,single,3,unknown,yes,no,Phoenix
28850,28,male,5,married,4,no,yes,no,New York
28851,36,female,4,married,6,no,yes,no,Houston
28852,28,male,5,married,4,no,no,no,Los Angeles
28853,28,female,5,married,4,no,yes,no,New York
28854,23,female,4,single,1,no,yes,no,Los Angeles
28855,43,male,7,married,7,unknown,no,no,Houston
28856,28,female,5,married,4,no,no,no,Chicago
28857,44,female,4,married,3,no,yes,no,Los Angeles
28858,55,female,7,married,1,unknown,no,no,Phoenix
28859,28,male,5,married,4,no,yes,no,Houston
28860,30,male,2,married,2,no,no,no,Houston
28861,45,female,4,married,6,no,yes,no,Phoenix
28862,25,male,12,married,7,no,yes,yes,Chicago
28863,47,male,11,divorced,2,no,no,no,Chicago
28864,45,female,4,married,6,no,yes,no,New York
28865,59,male,4,married,4,no,no,no,New York
28866,45,female,4,married,6,no,no,no,Los Angeles
28867,45,female,4,married,6,no,yes,yes,New York
28868,45,female,4,married,6,no,yes,no,Phoenix
28869,31,male,12,single,6,unknown,no,no,Chicago
28870,29,male,4,single,3,no,yes,yes,Chicago
28871,45,female,4,married,6,no,yes,no,New York
28872,31,female,12,single,6,unknown,no,yes,Houston
28873,34,male,4,married,4,no,no,no,Phoenix
28874,26,male,12,single,7,no,no,yes,Los Angeles
28875,31,male,12,single,6,unknown,yes,no,Chicago
28876,34,male,4,married,4,no,no,no,Houston
28877,42,female,4,married,1,no,no,yes,Houston
28878,47,male,2,married,4,no,yes,no,Phoenix
28879,31,male,12,single,6,unknown,yes,no,New York
28880,39,male,4,married,6,unknown,yes,no,Houston
28881,43,female,3,single,2,no,yes,no,New York
28882,42,female,11,married,7,unknown,no,no,Houston
28883,33,female,7,married,4,no,no,yes,Los Angeles
28884,35,male,4,single,4,unknown,yes,no,Los Angeles
28885,51,female,4,married,4,unknown,yes,no,Houston
28886,42,female,3,single,2,no,no,no,Los Angeles
28887,51,female,4,married,4,unknown,yes,no,Houston
28888,37,female,4,single,5,no,no,no,Phoenix
28889,38,male,3,single,2,no,yes,no,Chicago
28890,29,female,3,married,7,no,yes,no,New York
28891,37,male,4,single,4,no,no,no,Los Angeles
28892,47,female,5,married,5,unknown,yes,no,Los Angeles
28893,47,male,3,married,7,unknown,no,no,Chicago
28894,38,male,4,married,4,unknown,no,no,New York
28895,37,female,4,married,1,no,no,yes,Phoenix
28896,41,female,3,divorced,2,no,no,no,Phoenix
28897,34,female,5,married,5,no,no,no,Chicago
28898,42,male,4,married,1,unknown,no,no,New York
28899,48,female,4,married,4,no,no,no,Los Angeles
28900,39,female,3,married,2,unknown,yes,no,Chicago
28901,42,male,4,married,6,no,yes,no,Houston
28902,37,male,4,married,1,no,no,no,New York
28903,19,male,12,single,6,no,yes,no,Houston
28904,45,male,7,married,7,no,yes,no,Los Angeles
28905,25,female,5,single,7,no,no,no,Chicago
